refund_id,transaction_id,merchant_id,refund_amount,currency,refund_amount_cad,refund_type,refund_reason,created_at,status,same_day_refund
REF0001761,TXN00024389,M008,33.7,CAD,33.7,partial,duplicate,2024-12-22 22:38:00,completed,False
REF0001762,TXN00005763,M002,88.48,CAD,88.48,partial,product_not_received,2024-04-18 23:47:00,completed,False
REF0001763,TXN00024011,M009,12.66,USD,17.22,partial,other,2024-03-10 16:44:00,completed,False
REF0001764,TXN00024366,M004,36.34,CAD,36.34,partial,customer_request,2024-04-07 12:54:00,completed,False
REF0001765,TXN00004364,M010,60.91,EUR,90.15,full,customer_request,2024-07-31 11:44:00,completed,False
REF0001766,TXN00016651,M009,38.78,EUR,57.39,full,customer_request,2024-05-10 04:49:00,completed,True
REF0001767,TXN00030469,M004,11.08,USD,15.07,partial,duplicate,2024-09-25 05:06:00,completed,True
REF0001768,TXN00010028,M001,5.97,CAD,5.97,full,duplicate,2024-11-07 01:21:00,completed,False
REF0001769,TXN00026776,M001,60.36,CAD,60.36,partial,other,2024-07-23 18:47:00,completed,False
REF0001770,TXN00024070,M008,313.73,CAD,313.73,full,product_not_received,2024-03-20 00:20:00,completed,False
REF0001771,TXN00047051,M005,44.6,CAD,44.6,partial,product_not_received,2024-04-05 15:32:00,completed,False
REF0001772,TXN00046778,M008,145.66,CAD,145.66,partial,fraud,2024-12-05 04:20:00,completed,False
REF0001773,TXN00009348,M010,93.02,CAD,93.02,full,other,2024-08-30 07:16:00,completed,True
REF0001774,TXN00013811,M005,6.16,CAD,6.16,partial,other,2024-08-16 02:11:00,completed,False
REF0001775,TXN00000983,M002,21.03,CAD,21.03,partial,duplicate,2025-01-30 17:32:00,completed,False
REF0001776,TXN00040326,M001,4.2,CAD,4.2,partial,customer_request,2024-12-27 01:23:00,completed,False
REF0001777,TXN00030168,M009,477.89,CAD,477.89,full,fraud,2024-08-23 00:11:00,completed,True
REF0001778,TXN00041121,M005,107.32,CAD,107.32,full,duplicate,2024-06-12 14:02:00,completed,False
REF0001779,TXN00020212,M003,137.19,USD,186.58,full,other,2024-12-08 14:35:00,completed,False
REF0001780,TXN00022321,M006,110.44,CAD,110.44,full,duplicate,2024-11-29 23:47:00,completed,False
REF0001781,TXN00018653,M002,26.43,CAD,26.43,full,other,2024-02-25 03:45:00,pending,True
REF0001782,TXN00008970,M005,33.34,USD,45.34,partial,customer_request,2024-07-06 02:35:00,completed,False
REF0001783,TXN00005888,M002,72.3,CAD,72.3,full,other,2024-05-16 09:50:00,completed,False
REF0001784,TXN00011840,M001,151.3,CAD,151.3,full,duplicate,2024-12-02 20:51:00,completed,True
REF0001785,TXN00036693,M004,15.52,CAD,15.52,partial,fraud,2024-09-11 10:08:00,completed,False
REF0001786,TXN00034548,M006,26.87,USD,36.54,full,duplicate,2024-10-31 12:02:00,completed,False
REF0001787,TXN00046449,M009,22.25,CAD,22.25,partial,duplicate,2024-07-06 17:08:00,completed,False
REF0001788,TXN00024609,M005,78.43,EUR,116.08,partial,fraud,2024-05-07 17:50:00,completed,False
REF0001789,TXN00039614,M001,67.69,CAD,67.69,full,fraud,2024-03-28 16:38:00,completed,False
REF0001790,TXN00002501,M004,28.58,EUR,42.3,full,other,2024-09-02 18:36:00,completed,False
REF0001791,TXN00019574,M003,29.98,CAD,29.98,partial,other,2024-12-18 12:19:00,failed,False
REF0001792,TXN00009856,M003,601.16,CAD,601.16,full,product_not_received,2024-03-01 13:55:00,completed,False
REF0001793,TXN00024479,M001,25.99,EUR,38.47,full,product_not_received,2024-10-20 08:03:00,completed,False
REF0001794,TXN00030467,M006,7.92,CAD,7.92,partial,product_not_received,2024-11-24 03:55:00,completed,False
REF0001795,TXN00000082,M005,253.58,USD,344.87,full,other,2024-10-25 05:04:00,completed,False
REF0001796,TXN00002010,M008,81.82,USD,111.28,partial,duplicate,2024-05-17 21:34:00,completed,False
REF0001797,TXN00024416,M001,67.48,EUR,99.87,partial,product_not_received,2024-03-10 02:25:00,completed,False
REF0001798,TXN00046614,M010,40.16,CAD,40.16,partial,fraud,2024-09-05 03:00:00,completed,False
REF0001799,TXN00044884,M009,150.29,USD,204.39,full,customer_request,2024-11-10 04:15:00,completed,True
REF0001800,TXN00045110,M010,110.48,CAD,110.48,partial,fraud,2024-03-26 09:05:00,completed,False
REF0001801,TXN00012743,M006,8.1,USD,11.02,partial,other,2024-12-21 04:23:00,failed,False
REF0001802,TXN00035195,M003,34.35,CAD,34.35,partial,fraud,2024-11-26 19:34:00,pending,False
REF0001803,TXN00004878,M010,28.65,USD,38.96,full,fraud,2024-11-04 11:05:00,completed,False
REF0001804,TXN00043105,M009,15.59,USD,21.2,full,duplicate,2024-08-05 21:05:00,completed,False
REF0001805,TXN00007791,M005,20.18,CAD,20.18,full,customer_request,2024-07-20 11:37:00,completed,False
REF0001806,TXN00035666,M005,81.06,USD,110.24,full,product_not_received,2024-05-10 14:03:00,completed,False
REF0001807,TXN00041117,M010,66.89,CAD,66.89,full,other,2024-03-14 16:03:00,completed,False
REF0001808,TXN00042195,M005,46.47,USD,63.2,full,duplicate,2024-11-20 00:14:00,completed,False
REF0001809,TXN00032827,M010,8.95,CAD,8.95,full,other,2024-09-10 15:27:00,completed,False
REF0001810,TXN00014418,M001,641.2,CAD,641.2,full,product_not_received,2024-10-20 17:41:00,completed,False
REF0001811,TXN00034010,M010,155.3,USD,211.21,full,product_not_received,2024-09-10 14:13:00,completed,False
REF0001812,TXN00007257,M009,44.78,EUR,66.27,full,duplicate,2024-06-04 06:20:00,completed,False
REF0001813,TXN00016994,M009,46.4,CAD,46.4,partial,customer_request,2024-10-28 12:50:00,completed,False
REF0001814,TXN00005595,M006,45.99,CAD,45.99,full,customer_request,2024-12-03 23:16:00,completed,False
REF0001815,TXN00006659,M001,32.11,USD,43.67,partial,other,2024-08-13 22:32:00,completed,False
REF0001816,TXN00003601,M010,26.45,USD,35.97,partial,product_not_received,2024-09-16 01:18:00,completed,False
REF0001817,TXN00010726,M003,33.95,CAD,33.95,partial,fraud,2024-04-18 04:02:00,completed,False
REF0001818,TXN00000311,M008,36.52,USD,49.67,partial,other,2024-08-06 00:57:00,pending,False
REF0001819,TXN00006764,M006,15.33,USD,20.85,partial,product_not_received,2024-05-10 14:56:00,completed,False
REF0001820,TXN00022981,M003,10.25,USD,13.94,partial,product_not_received,2024-08-14 12:11:00,completed,False
REF0001821,TXN00046341,M010,20.79,USD,28.27,partial,duplicate,2024-03-07 18:42:00,completed,False
REF0001822,TXN00006586,M003,40.84,USD,55.54,full,fraud,2024-09-12 12:33:00,completed,False
REF0001823,TXN00001188,M009,5.39,CAD,5.39,partial,duplicate,2024-04-21 04:47:00,pending,False
REF0001824,TXN00008719,M010,37.65,CAD,37.65,partial,duplicate,2024-05-06 14:16:00,completed,False
REF0001825,TXN00014185,M008,11.01,USD,14.97,partial,fraud,2024-11-13 19:12:00,completed,False
REF0001826,TXN00009327,M009,138.88,CAD,138.88,full,customer_request,2024-12-19 20:52:00,completed,False
REF0001827,TXN00030796,M002,68.77,CAD,68.77,full,other,2024-10-29 22:03:00,pending,True
REF0001828,TXN00041504,M001,33.19,USD,45.14,full,customer_request,2025-01-22 14:19:00,completed,False
REF0001829,TXN00038239,M003,14.18,USD,19.28,partial,customer_request,2024-10-24 21:37:00,completed,False
REF0001830,TXN00046830,M002,438.47,CAD,438.47,partial,product_not_received,2024-11-16 19:33:00,completed,True
REF0001831,TXN00045010,M010,36.53,USD,49.68,full,duplicate,2024-02-24 17:51:00,completed,False
REF0001832,TXN00000792,M003,52.22,USD,71.02,full,product_not_received,2024-04-11 10:48:00,completed,False
REF0001833,TXN00045208,M009,11.98,EUR,17.73,full,duplicate,2024-07-17 16:06:00,pending,False
REF0001834,TXN00013511,M001,86.14,EUR,127.49,full,fraud,2024-07-31 07:50:00,completed,True
REF0001835,TXN00012751,M009,106.65,USD,145.04,partial,other,2024-09-05 14:32:00,completed,False
REF0001836,TXN00016353,M004,226.91,CAD,226.91,full,product_not_received,2024-02-29 17:17:00,completed,False
REF0001837,TXN00031535,M006,8.77,CAD,8.77,partial,other,2024-07-21 01:49:00,completed,False
REF0001838,TXN00019869,M003,376.3,USD,511.77,full,customer_request,2024-06-02 20:50:00,completed,False
REF0001839,TXN00006497,M010,13.44,USD,18.28,full,customer_request,2024-07-19 13:06:00,completed,False
REF0001840,TXN00015894,M010,13.74,CAD,13.74,partial,customer_request,2024-05-23 20:14:00,completed,False
REF0001841,TXN00024088,M010,1.85,CAD,1.85,full,fraud,2024-09-28 05:25:00,completed,False
REF0001842,TXN00025519,M010,17.39,USD,23.65,partial,product_not_received,2024-05-31 06:07:00,completed,False
REF0001843,TXN00035654,M010,21.28,EUR,31.49,full,duplicate,2025-01-18 13:37:00,completed,False
REF0001844,TXN00028403,M004,4.21,CAD,4.21,full,other,2024-03-12 07:48:00,pending,False
REF0001845,TXN00006327,M004,106.6,EUR,157.77,partial,customer_request,2024-03-31 17:29:00,completed,False
REF0001846,TXN00007818,M002,3.13,CAD,3.13,partial,duplicate,2024-08-22 07:13:00,completed,False
REF0001847,TXN00028178,M010,104.83,CAD,104.83,partial,duplicate,2024-11-24 16:23:00,completed,False
REF0001848,TXN00020921,M004,183.22,USD,249.18,full,duplicate,2024-10-01 15:31:00,completed,False
REF0001849,TXN00033753,M006,93.26,CAD,93.26,partial,product_not_received,2024-02-22 22:49:00,completed,False
REF0001850,TXN00039759,M001,106.08,USD,144.27,full,customer_request,2024-06-18 12:33:00,completed,False
REF0001851,TXN00011554,M008,22.97,CAD,22.97,partial,duplicate,2024-07-12 07:04:00,completed,False
REF0001852,TXN00018285,M001,196.43,USD,267.14,full,product_not_received,2024-07-03 14:10:00,completed,False
REF0001853,TXN00025549,M001,16.27,CAD,16.27,partial,product_not_received,2024-08-25 03:17:00,completed,False
REF0001854,TXN00030984,M006,2.92,USD,3.97,full,duplicate,2024-09-01 02:59:00,completed,False
REF0001855,TXN00032580,M004,144.7,CAD,144.7,full,other,2024-10-22 06:30:00,completed,False
REF0001856,TXN00000323,M009,85.5,USD,116.28,full,duplicate,2024-07-02 20:01:00,completed,True
REF0001857,TXN00034608,M003,8.38,CAD,8.38,partial,fraud,2024-02-03 05:36:00,completed,False
REF0001858,TXN00048670,M008,145.11,CAD,145.11,full,customer_request,2024-03-21 14:34:00,completed,False
REF0001859,TXN00007234,M009,147.46,CAD,147.46,partial,product_not_received,2024-09-08 08:46:00,completed,False
REF0001860,TXN00022177,M006,70.39,CAD,70.39,full,customer_request,2024-12-30 11:00:00,completed,False
REF0001861,TXN00000543,M006,21.88,CAD,21.88,full,fraud,2024-11-07 21:44:00,completed,False
REF0001862,TXN00022416,M003,72.35,CAD,72.35,partial,fraud,2024-09-12 15:47:00,completed,False
REF0001863,TXN00032295,M008,12.91,USD,17.56,partial,product_not_received,2024-10-12 02:44:00,completed,False
REF0001864,TXN00034521,M003,123.69,EUR,183.06,full,fraud,2024-10-17 19:24:00,completed,False
REF0001865,TXN00042988,M004,14.01,CAD,14.01,full,fraud,2024-02-25 22:52:00,completed,False
REF0001866,TXN00019030,M008,42.71,USD,58.09,full,other,2024-10-27 16:23:00,completed,True
REF0001867,TXN00036180,M010,47.69,EUR,70.58,full,customer_request,2024-05-14 07:39:00,completed,False
REF0001868,TXN00008051,M010,6.1,CAD,6.1,partial,fraud,2024-01-26 08:21:00,completed,True
REF0001869,TXN00023886,M001,31.07,CAD,31.07,full,fraud,2024-11-17 03:03:00,completed,False
REF0001870,TXN00027478,M004,33.91,CAD,33.91,partial,product_not_received,2024-06-19 14:02:00,completed,False
REF0001871,TXN00047083,M004,21.56,CAD,21.56,full,duplicate,2024-08-17 00:54:00,completed,False
REF0001872,TXN00020330,M006,19.33,EUR,28.61,full,fraud,2024-09-01 00:51:00,completed,False
REF0001873,TXN00013782,M005,336.82,EUR,498.49,partial,other,2024-03-20 11:23:00,completed,False
REF0001874,TXN00016599,M003,37.11,USD,50.47,full,customer_request,2025-01-12 07:46:00,completed,False
REF0001875,TXN00017089,M003,67.63,CAD,67.63,partial,product_not_received,2024-07-22 15:56:00,completed,False
REF0001876,TXN00028699,M010,18.26,CAD,18.26,partial,duplicate,2024-02-11 19:45:00,completed,False
REF0001877,TXN00003917,M009,52.37,CAD,52.37,full,product_not_received,2024-12-08 09:34:00,completed,False
REF0001878,TXN00046322,M005,22.75,EUR,33.67,partial,customer_request,2024-09-18 15:08:00,completed,False
REF0001879,TXN00011544,M009,235.62,CAD,235.62,full,customer_request,2024-06-19 15:58:00,completed,False
REF0001880,TXN00034451,M001,83.97,USD,114.2,full,duplicate,2024-12-11 18:59:00,completed,False
REF0001881,TXN00024960,M010,40.65,CAD,40.65,partial,product_not_received,2025-01-02 06:24:00,completed,False
REF0001882,TXN00011590,M001,16.71,EUR,24.73,full,product_not_received,2025-01-26 02:44:00,completed,False
REF0001883,TXN00016636,M008,54.63,CAD,54.63,full,customer_request,2024-03-17 02:56:00,completed,False
REF0001884,TXN00006751,M004,281.25,CAD,281.25,full,duplicate,2025-01-05 13:47:00,completed,False
REF0001885,TXN00004232,M005,84.62,USD,115.08,full,other,2024-12-13 04:03:00,completed,False
REF0001886,TXN00007078,M004,28.27,CAD,28.27,full,fraud,2024-04-30 12:20:00,completed,False
REF0001887,TXN00016250,M006,4.99,USD,6.79,partial,product_not_received,2024-01-20 19:21:00,completed,False
REF0001888,TXN00019420,M009,12.21,EUR,18.07,full,customer_request,2024-07-05 12:42:00,completed,False
REF0001889,TXN00029335,M004,15.84,USD,21.54,partial,fraud,2024-06-18 16:32:00,completed,False
REF0001890,TXN00020749,M010,38.03,CAD,38.03,partial,customer_request,2024-11-20 00:13:00,completed,False
REF0001891,TXN00003126,M001,132.25,CAD,132.25,full,customer_request,2024-03-14 13:59:00,completed,False
REF0001892,TXN00005387,M001,73.88,USD,100.48,full,customer_request,2024-03-15 11:32:00,completed,False
REF0001893,TXN00008190,M004,3.97,CAD,3.97,full,other,2024-04-25 18:17:00,completed,False
REF0001894,TXN00005106,M009,141.0,CAD,141.0,full,other,2024-01-25 20:08:00,completed,True
REF0001895,TXN00014419,M002,14.24,CAD,14.24,full,fraud,2024-11-17 19:40:00,completed,False
REF0001896,TXN00042586,M001,15.56,CAD,15.56,full,product_not_received,2024-06-18 08:42:00,completed,False
REF0001897,TXN00010579,M005,47.35,CAD,47.35,partial,fraud,2024-06-03 12:31:00,completed,False
REF0001898,TXN00048582,M006,27.81,USD,37.82,full,duplicate,2024-07-01 18:56:00,completed,False
REF0001899,TXN00037542,M001,17.08,CAD,17.08,partial,customer_request,2024-05-07 06:40:00,completed,False
REF0001900,TXN00036372,M002,130.51,USD,177.49,full,product_not_received,2025-01-23 12:26:00,completed,False
REF0001901,TXN00022893,M003,11.59,USD,15.76,partial,product_not_received,2024-06-11 17:52:00,pending,False
REF0001902,TXN00022662,M004,49.0,CAD,49.0,full,duplicate,2024-02-16 16:24:00,completed,False
REF0001903,TXN00033651,M002,60.77,EUR,89.94,full,duplicate,2024-09-22 02:35:00,completed,False
REF0001904,TXN00048276,M006,265.5,USD,361.08,partial,product_not_received,2024-03-09 17:22:00,pending,False
REF0001905,TXN00030278,M002,8.46,EUR,12.52,full,product_not_received,2024-02-18 07:58:00,completed,False
REF0001906,TXN00042043,M003,28.0,CAD,28.0,partial,other,2024-10-08 07:10:00,completed,False
REF0001907,TXN00005836,M009,356.91,EUR,528.23,full,other,2024-02-11 14:59:00,completed,True
REF0001908,TXN00029129,M010,83.93,CAD,83.93,full,product_not_received,2024-07-16 06:34:00,completed,False
REF0001909,TXN00019471,M006,429.67,EUR,635.91,partial,fraud,2024-06-01 02:27:00,completed,False
REF0001910,TXN00045624,M004,10.57,CAD,10.57,full,duplicate,2024-03-26 17:51:00,completed,False
REF0001911,TXN00015852,M010,4.76,CAD,4.76,partial,duplicate,2024-10-05 14:50:00,completed,False
REF0001912,TXN00022649,M003,92.3,CAD,92.3,full,product_not_received,2024-03-24 20:36:00,completed,False
REF0001913,TXN00021991,M001,16.58,CAD,16.58,full,other,2024-12-06 04:26:00,completed,False
REF0001914,TXN00027101,M001,18.34,CAD,18.34,partial,fraud,2024-10-17 03:59:00,completed,True
REF0001915,TXN00020497,M004,399.73,CAD,399.73,full,other,2024-02-24 22:57:00,completed,False
REF0001916,TXN00014371,M009,9.6,CAD,9.6,full,product_not_received,2024-11-28 22:15:00,completed,False
REF0001917,TXN00013827,M003,8.24,USD,11.21,full,other,2024-06-09 10:16:00,completed,False
REF0001918,TXN00003287,M006,51.38,USD,69.88,full,customer_request,2024-06-12 23:58:00,completed,False
REF0001919,TXN00034087,M005,1.41,USD,1.92,full,customer_request,2024-01-10 17:30:00,completed,False
REF0001920,TXN00038792,M001,39.34,CAD,39.34,full,customer_request,2024-06-25 04:40:00,completed,False
REF0001921,TXN00025211,M008,6.79,USD,9.23,partial,duplicate,2025-02-09 04:13:00,completed,False
REF0001922,TXN00006734,M001,7.95,CAD,7.95,partial,product_not_received,2025-01-07 09:32:00,failed,False
REF0001923,TXN00049047,M009,535.78,CAD,535.78,full,other,2024-12-29 21:46:00,completed,False
REF0001924,TXN00020180,M002,34.78,CAD,34.78,full,duplicate,2024-01-22 04:14:00,completed,False
REF0001925,TXN00032071,M005,111.54,CAD,111.54,full,customer_request,2024-04-16 23:38:00,completed,False
REF0001926,TXN00046207,M009,62.53,CAD,62.53,full,customer_request,2024-09-12 10:39:00,completed,False
REF0001927,TXN00024421,M010,6.44,CAD,6.44,partial,other,2024-04-03 13:44:00,completed,False
REF0001928,TXN00030263,M006,13.83,CAD,13.83,partial,product_not_received,2024-07-31 23:19:00,completed,False
REF0001929,TXN00021588,M008,168.94,CAD,168.94,full,duplicate,2024-03-10 15:10:00,completed,False
REF0001930,TXN00013840,M008,58.39,USD,79.41,partial,other,2024-03-22 01:29:00,completed,False
REF0001931,TXN00005620,M008,127.19,USD,172.98,partial,customer_request,2024-10-06 04:32:00,completed,True
REF0001932,TXN00041920,M010,13.7,USD,18.63,partial,customer_request,2024-06-23 09:19:00,completed,True
REF0001933,TXN00002644,M006,22.69,USD,30.86,full,duplicate,2024-11-17 19:43:00,completed,True
REF0001934,TXN00037965,M001,48.33,CAD,48.33,full,duplicate,2024-05-11 14:17:00,completed,False
REF0001935,TXN00024696,M004,11.29,USD,15.35,full,fraud,2024-04-01 06:41:00,completed,False
REF0001936,TXN00033183,M005,6.37,CAD,6.37,partial,customer_request,2024-10-16 05:49:00,completed,False
REF0001937,TXN00034394,M006,97.68,USD,132.84,partial,other,2024-09-11 20:49:00,completed,False
REF0001938,TXN00006892,M002,161.52,USD,219.67,full,duplicate,2024-08-05 16:59:00,completed,False
REF0001939,TXN00048512,M009,74.58,CAD,74.58,full,other,2024-09-22 22:35:00,pending,True
REF0001940,TXN00014046,M004,37.0,CAD,37.0,partial,customer_request,2024-07-06 18:59:00,completed,False
REF0001941,TXN00025094,M009,60.46,CAD,60.46,partial,fraud,2024-11-17 06:32:00,completed,True
REF0001942,TXN00021107,M009,8.79,USD,11.95,partial,duplicate,2024-07-14 22:39:00,completed,False
REF0001943,TXN00035986,M003,146.41,CAD,146.41,full,fraud,2024-08-15 22:18:00,completed,False
REF0001944,TXN00029226,M008,47.19,CAD,47.19,full,other,2024-07-18 00:45:00,completed,False
REF0001945,TXN00004527,M001,64.97,EUR,96.16,full,fraud,2024-12-08 17:27:00,completed,False
REF0001946,TXN00023034,M006,3.48,CAD,3.48,partial,other,2024-09-09 17:13:00,completed,False
REF0001947,TXN00030569,M008,13.05,CAD,13.05,partial,duplicate,2024-03-27 00:07:00,completed,True
REF0001948,TXN00043151,M008,46.21,CAD,46.21,full,other,2024-08-13 14:59:00,failed,False
REF0001949,TXN00016379,M003,4.88,USD,6.64,partial,other,2024-02-14 06:09:00,completed,False
REF0001950,TXN00021643,M010,268.72,EUR,397.71,full,duplicate,2024-07-17 23:13:00,completed,False
REF0001951,TXN00047187,M005,39.83,EUR,58.95,partial,customer_request,2024-05-27 20:45:00,pending,False
REF0001952,TXN00021685,M003,56.56,USD,76.92,full,fraud,2024-09-13 11:37:00,completed,False
REF0001953,TXN00029174,M003,23.76,CAD,23.76,full,fraud,2024-12-10 18:41:00,pending,False
REF0001954,TXN00032108,M010,65.97,USD,89.72,full,duplicate,2024-04-06 17:27:00,completed,False
REF0001955,TXN00004524,M006,16.06,CAD,16.06,full,duplicate,2024-04-09 01:24:00,completed,True
